8DpXb7t4,Andy,"than I thought it would be...""","anh tưởng nhiều…"""
8Bwkqxc4,Leyley,"""Isn't this deep enough already?""","""Thế này cũng đủ sâu rồi mà nhỉ?"""
BNQY12xm,Andy,"""A grave should be six feet, right..?""","""Một cái mộ nên sâu tầm hai mét, đúng không..?"
DDwVHQvv,Leyley,"""Forget it!! She fits here just fine!""","""Dẹp đi!! Thế này là nhét nó vừa rồi!"""
zm9zcJcX,Andy,""".........I-..... Okay fine....""",""".........Anh-..... Okay được rồi...."""
dPnFyLzk,Narrator,You have to cover the body.,Bọn mi cần phải kiếm cái gì để phủ lên cái xác nữa.
fKdrsrP9,Leyley,"""Oh yeah. This looks \fi soooooooooo \fr\c[2] much better, huh?""","""Ô được nè. Cái này trông ổn \fi hơơơơơơơn \fr\c[2] nhiều nè, đúng hong?"""
sqxkpn5m,Leyley,"""Also this is all getting blown ","""Rồi chỉ cần một cơn gió thổi qua thôi"
sqxkpn5m,Leyley,"away by the next breeze.""","là tất cả sẽ bị cuốn đi hết trơn luôn."""
xwFSSWYq,Andy,"""There's gotta be something in ","""Chắc chỗ này phải có gì đó"
xwFSSWYq,Andy,"here to hold them in place...""","dùng được để cố định chúng…"""
PSGvT4X0,Narrator,Some more foliage is needed.,Sẽ cần thêm vài cái lá cây nữa.
8kKFkSTr,Leyley,"""Nice. Makes me want to","""Tuyệt. Làm em muốn viết tên"
8kKFkSTr,Leyley,"write her name on it.""","nhỏ lên trên đây rồi á."""
nbrbQx9h,Andy,"""Out of the question!!""","""Đừng có mà nghĩ đến chuyện đó!!"""
0FNrJCMm,Leyley,"""I wasn't going to do ","""Em cũng đâu có định làm thế!"
0FNrJCMm,Leyley,"it! I was just saying.""","Chỉ là nói vậy thôi bộ."""
vl46YrXZ,Andy,""".........\fi Sigh. \fr\c[1]""",""".........\fi Hầy. \fr\c[1]"""
83zYrgQ7,Leyley,"""What is it \fi now \fr\c[2]? She's hidden.""","""\fi Giờ \fr\c[2] lại chuyện gì nữa đây? Mình giấu nhỏ kĩ rồi."""
4D1Zptnw,Andy,"""What if they find her? What ","""Nhỡ đâu bọn họ tìm thấy em ấy thì sao? Biết đâu"
4D1Zptnw,Andy,"if a police dog digs her up??""","chó cảnh vụ đào được em ấy lên thì sao??"""
pcvJgGFy,Leyley,"""Listen! Forget it.""","""Nghe này! Quên đi."""
yN4p7FGV,Andy,"""I can't!""","""Anh không làm thế được!"""
YhRfmqKf,Leyley,"""Of course you can.""","""Dĩ nhiên là được chứ."""
JxNjr67y,Leyley,"""Did you know that if you don't think about something ","""Không lẽ anh không biết là, nếu như không suy nghĩ về chuyện gì"
JxNjr67y,Leyley,"for a really long time, it's like it never happened.""","trong một thời gian dài, thì sẽ như nó chưa bao giờ xảy ra vậy."""
4jjG2NhC,Leyley,"""Because you can't remember it anymore.""","""Tại vì anh không thể nhớ gì về nó nữa hết á."""
JnFXmGjb,Andy,""". . . . . . . . . . . .""",""". . . . . . . . . . . ."""
dhLYBXR9,Leyley,"""Let's forget all about it!""","""Cứ quên hết mọi thứ về chuyện này đi!"""
S4KXQ5Zs,Andy,"""L-leyley. I need to know you ","""L-leyley. Anh cần em đảm bảo là em"
S4KXQ5Zs,Andy,"won't say anything. To anyone.""","sẽ không nói bất cứ điều gì. Với bất cứ ai."""
pFScVb2N,Andy,"""Promise me this stays between us....""","""Hứa với anh là chuyện này sẽ chỉ có hai chúng ta biết thôi…."""
rbX49G0w,Leyley,"""I just said we'll forget all about it!!""","""Em vừa mới bảo là chúng ta sẽ quên hết về nó cơ mà!!"""
Hzb2Rvr8,Andy,"""You say one thing and do another!""","""Em toàn nói một đằng rồi làm một nẻo không!"""
MLN9V0kz,Andy,"""Promise me that this time, you'll ","""Hứa với anh là lần này, em sẽ thề với chúa"
MLN9V0kz,Andy,"honest to god keep your mouth shut!!""","thành thật giữ mồm giữ miệng vụ này!!"""
kFFKPsKH,Leyley,"""I promise!!""","""Em hứa mà!!"""
6CFwTvdS,Leyley,"""I won't say anything! Hell, I'll ","""Em sẽ không nói gì hết! Muốn nữa thì em"
6CFwTvdS,Leyley,"never even say her name again!""","sẽ không bao giờ nhắc đến tên nhỏ đó luôn!"""
7LjgFV4S,Leyley,"""What was it anyway? I don't remember anymore.""","""Mà nó tên là gì ấy nhỉ? Em quên mất tiêu rồi."""
kBgn9bXB,Andy,"""\fiSigh.............\fr\c[1] ""","""\fiHầy.............\fr\c[1] """
f5hpB395,Leyley,"""There, there.... It'll be fine.""","""Nào, nào… Mọi chuyện sẽ ổn thôi mà."""
fpNYZ91N,Leyley,"""Just kidding.""","""Đùa thôi."""
1VBHzgts,Leyley,"""I'm gonna tell on you.""","""Em sẽ mách người lớn những gì anh làm."""
HlSYqv30,Leyley,"""If you won't do what I say, I'll tell","""Nếu anh không làm như lời em bảo, em sẽ nói"
HlSYqv30,Leyley,"everyone all about what you did.""","với tất cả mọi người về mọi chuyện anh đã làm."""
1kvWwQwy,Andy,"""................Who's going to play","""................Nếu anh vào tù"
1kvWwQwy,Andy," with you if I'm in jail?""","thì ai sẽ chơi với em nữa hả?"""
BwYp0YLp,Leyley,"""I'll send you letters!""","""Em sẽ viết thư gửi cho anh!"""
pmWPs1l9,Andy,"""I can't read your crappy handwriting...""","""Anh không đọc nổi cái chữ viết ngoáy như giun bò của em đâu…"""
XjhKrz2P,Leyley,"""Guess you'll just have to do what I say then.""","""Thế chắc anh chỉ còn cách làm theo những gì em nói thôi."""
w5wDBB9J,Leyley,"""Otherwise you'll be aaaaaall alone in prison.""","""Không thì anh sẽ phải ở một mình lẻ looooi trong tù á."""
pRjV3dg5,Andy,,"""..............................."""
yh6wjHYr,Leyley,"""I am your best friend from now on.""","""Từ giờ trở đi, em sẽ là người bạn thân nhất của anh."""
ctb6fsNS,Andy,"""You already were, Leyley...""","""Em vốn luôn là bạn thân của anh mà, Leyley…"""
YBH1HdsW,Leyley,"""Don't lie to me!""","""Đừng có xạo với em!"""
rpfLV49J,Andy,"""I'm not... I think.""","""Không có… anh nghĩ thế."""
l1f9RStY,Leyley,"""Whatever. It's you and me now! ","""Sao cũng được. Giờ là chỉ có em với anh thôi!"
l1f9RStY,Leyley,"No one else will like you.""","Không ai khác sẽ thích anh đâu."""
rfTnXj6D,Leyley,"""Because you're bad.""","""Bởi vì anh tệ lắm."""
Bx9L4gRZ,Andy,""". . . . . . . . . . .""",""". . . . . . . . . . ."""
bdl3mfG5,Leyley,"""You're a bad person, Andy.""","""Anh là một kẻ tồi tệ đó, Andy."""
91cR8FFK,Leyley,"""But I won't tell anyone.""","""Nhưng em sẽ không nói với ai đâu."""
h6FhRt4Y,Andy,"""Of course not. You'd be in trouble too.""","""Dĩ nhiên là không rồi. Nếu thế thì em cũng sẽ gặp rắc rối."""
4tDhNDzQ,Leyley,"""So what? No one likes me anyway.""","""Thì sao? Dù sao cũng có ai thích em đâu."""
W5s8HqKJ,Leyley,"""But that's fine, because you'll be around now.""","""Nhưng chẳng sao cả, bởi vì giờ đã có anh ở đây rồi."""
qsmhjbcK,Andy,"""God! You stupid, stupid girl. I've ","""Chúa ơi! Cái con bé ngu ngốc hết sức này. "
qsmhjbcK,Andy,"been here this whole time......."" ","Anh vẫn luôn ở đây suốt từ đó tới giờ mà......."" "
Gv9cvFlY,Andy,"""None of this needed to happen, you could've just--""","""Tất cả những việc này đều đâu cần phải xảy ra, em vốn chỉ cần--"""
5McSvsh0,Leyley,"""I KNOW YOU DON'T LIKE ME!!""","""EM BIẾT LÀ ANH KHÔNG THÍCH EM!!"""
yy9DT5fS,Andy,"""............""","""............"""
j836VkGG,Leyley,"""Andy, I know!""","""Andy, em biết rõ việc đó!"""
s6chs44S,Leyley,"""But that doesn't matter anymore. Because","""Nhưng điều đó không còn quan trọng nữa. Vì"
s6chs44S,Leyley,"from now on, no one will like you either!""","từ giờ trở đi, cũng sẽ không có ai khác thích anh nữa!"""
sbF7wwJW,Leyley,"""So let's always be friends. Okay?""","""Vậy nên mình hãy làm bạn mãi mãi nhé. Được không?"""
vQHqnHwC,Andy,""". . . . . . . . . . . . . . . """,""". . . . . . . . . . . . . . . """
ZgP1HpRx,Leyley,"""Be my friend. \fi Or else. \fr\c[2]""","""Làm bạn của em. \fi Nếu không thì. \fr\c[2]"""
6sCM9tBy,Andy,"""\fi Sighhhhh..... \fr\c[1]""","""\fi Hầyyyyy..... \fr\c[1]"""
PhqBc0fs,Andy,"""I'll be whatever you want me to be......."" ","""Anh sẽ là bất cứ điều gì em muốn......."" "
18XhwHbV,Leyley,"""Really!?!?""","""Thật hở!?!?"""
QgLkfXc1,Leyley,"""Then from now on, let's ","""Thế thì từ giờ trở đi, hãy"
QgLkfXc1,Leyley,"always be together!!""","luôn luôn ở cạnh nhau nha!!"""
Vyyn1JN3,Narrator,You had a million things you wanted to say to ,Mi có hàng triệu thứ mi muốn nói với
Vyyn1JN3,Narrator,this creature. None of which were pleasant.,thứ sinh vật này. Chẳng câu nào dễ nghe cả.
HWj67wcP,Narrator,But absolutely nothing came out of your mouth.,Nhưng tuyệt nhiên chẳng một âm thanh nào thoát khỏi miệng.
y4F0t43b,Narrator,It needs something to hold ,Cần có cái gì đó để cố định
y4F0t43b,Narrator,all the foliage in place.,vị trí của đống lá cây này.
X8Pd3l30,Narrator,,
X8Pd3l30,Narrator,Got Foliage!,Nhận được Lá Cây!
YsPXQsFC,Narrator,,
YsPXQsFC,Narrator,Got Stone!,Nhận được một Hòn Đá!
Wt83H92W,Narrator,,
Wt83H92W,Narrator,Got Foliage!,Nhận được Lá Cây!
nf0tjwhv,Narrator,,
nf0tjwhv,Narrator,Got Foliage!,Nhận được Lá Cây!
T2bgZ7WB,Narrator,A corpse is wrapped inside the tarp.,Một cái xác được bọc lại bằng tấm bạt.
GwVRG6ly,Narrator,You and Leyley push the body into its grave.,Mi và Leyley đẩy cái xác xuống mộ.
wMdVZxN5,Narrator,,
wMdVZxN5,Narrator,Got Foliage!,Nhận được Lá Cây!
q2bDV3LF,Leyley,"""Hey, what do you wanna eat today??""","""Nè, hôm nay anh muốn ăn gì??"""
fdyCv3NR,Andy,"""I--.............. \fi What?? \fr\c[1]""","""Anh--.............. \fi Hả?? \fr\c[1]"""
XNd3S7sB,Leyley,"""What's for dinner tonight?""","""Tối nay ăn gì?"""
Tmbzvw7k,Andy,"""Uhh... I-.... I was going to fry some fish sticks....""","""Ờờ… Anh-…. Anh thích rán mấy miếng cá tẩm bột…."""
JMWXBGH1,Leyley,"""Nice!""","""Ngon!"""
Ctw8BYkt,Andy,""" . . . . . . . . . . . . . . """,""" . . . . . . . . . . . . . . """
cLWdfdQ0,Leyley,"""I couldn't find a shovel, but I figured ","""Em không tìm được cái xẻng nào, nhưng chắc"
cLWdfdQ0,Leyley,"these wooden planks work too.""","mấy thanh gỗ này cũng dùng được ha."""
SGzBVlty,Leyley,"""I mean they're kinda shovel-y. ","""Tại, dù sao trông nó cũng giống giống cái xẻng."
SGzBVlty,Leyley,"Just watch for splinters.""","Chỉ là nhớ chú ý đừng để mấy mảnh nhọn đâm tay á."""
St3NSj3L,Andy,"""Splinters are the least of ","""Vụn gỗ giờ là thứ anh"
St3NSj3L,Andy,"my worries right now...""","ít lo lắng nhất đó…"""
rRtH4JR7,Andy,"""Let's pick a good, easy to dig spot...""","""Mình chọn một chỗ hợp với dễ đào đi…"""
HSb0TKQj,Narrator,,
HSb0TKQj,Narrator,Got a Wooden Plank!,Nhận được một Thanh Gỗ!
j3TFrxln,Andy,"""Crap, this doesn't look natural at all...""","""Chết thật, trông không có tự nhiên chút nào…"""
8nDHWhcd,Leyley,"""Looks fine to me.""","""Em thấy ổn mà."""
3TvD80Pb,Andy,"""No! There can't be this--.... this obvious ","""Không! Cái chỗ này nó--…. nó rõ ràng như vậy"
3TvD80Pb,Andy,"of a spot! It needs to be hidden too.""","là không được! Mình cần che phủ nó lại nữa."""
fMbBmwmV,Leyley,"""Wanna hide it with some leaves and such?""","""Muốn lấy lá cây này kia để phủ lên không?"""
,,,
,,,
Section,Map051.json,,
ID,Source,English,Translation
dsjxtbS6,Narrator,,
dsjxtbS6,Narrator,Several days went by without a hitch.,Nhiều ngày trôi qua mà chẳng xảy ra chuyện gì.
w2GLpcDv,Andy,"""................................................""","""................................................"""
fCxG4C8M,Leyley,"""Can I eat your ice cream?""","""Em ăn kem của anh được không?"""
83WKVxN6,Andy,"""Go for it...""","""Ăn đi…"""
dmLGdRGn,Leyley,"""Huh?? Really???""","""Hở?? Thật á???"""
ln2xq45y,Andy,"""I can't seem to eat anything lately......""","""Dạo gần đây anh dường như chẳng ăn được gì hết…..."""
8m4dxkyR,Leyley,"""*Nom nom* Why do they have to put this jam","""*Nhoàm nhoàm* Tại sao bọn họ lại bỏ cái thứ mứt"
8m4dxkyR,Leyley,"thing in strawberry ice cream? It's gross.""","này trong kem dâu nhỉ? Vị gớm quá."""
k2FR8ZhX,Leyley,"""I wish there was no jam.""","""Ước gì không có mứt trong này."""
Bq8SL1QW,Narrator,You wish you had the capacity to care.,Mi ước là bản thân có sức lực để bận tâm.
Y85Z7xdX,Andy,"""...........Has anyone asked you ","""...........Liệu đã có ai hỏi em"
Y85Z7xdX,Andy,"anything about.... things?""",điều gì về…. chuyện này nọ chưa?
L17VWp0L,Leyley,"""Yeah. My teacher asked everyone in ","""Rồi. Cô em hỏi tất cả mọi người trong"
L17VWp0L,Leyley,"class. Some officers came by too.""","lớp. Còn có vài cảnh sát tới nữa."""
7vBZ4kBK,Andy,"""And... did you say anything?""","""Rồi… em có nói gì không?"""
K2JxBH3K,Leyley,"""Nope! I only asked Julia if she was ","""Hong! Em chỉ hỏi Julia là liệu"
K2JxBH3K,Leyley,"expecting to see anyone the other day.""","nó có hóng gặp ai ngày hôm nọ không."""
rlnpRL8Z,Andy,""".....................Why?""",""".....................Tại sao?"""
8tNNVhVK,Leyley,"""Y'know, because a certain someone told ","""Thì anh biết đó, bởi vì có một người nào đó đã nói"
8tNNVhVK,Leyley,"her mom she went to study with Julia??""","với mẹ nó là nó sang học nhóm cùng Julia ấy??"""
WZRBp6XN,Leyley,"""So I thought maybe she told Julia ","""Vậy nên em nghĩ có khi nó sẽ nói với Julia"
WZRBp6XN,Leyley,"she was gonna come see you instead.""","là nó sẽ đi gặp anh thay vì qua chỗ nhỏ đó."""
NdV3QHKy,Andy,""".............Well did she?""",""".............Thế rồi có không?"""
qgZqDNGz,Leyley,"""I dunno, because I didn't ","""Hỏng biết, tại em cũng đâu muốn"
qgZqDNGz,Leyley,"wanna just come out and ask.""","lại đó hỏi thẳng thế đâu."""
JjBsCFmF,Leyley,"""But Julia said she was visiting family ","""Nhưng Julia bảo là hôm đó nhỏ đang"
JjBsCFmF,Leyley,"that day, so I doubt she had any idea.""","đi thăm người nhà, nên chắc nhỏ chả biết gì."""
wWQY4gkh,Andy,"""Your promises mean fucking nothing....""","""Mẹ nó chứ, lời hứa của em đếch có giá trị gì hết…."""
zZp3smX2,Leyley,"""Huh?!?! Why are you being so cold to me???""","""Hở?!?! Sao tự nhiên anh lại lạnh lùng với em thế là sao???"""
0yNNqlkk,Leyley,"""You're worse than you were before, jackass!""","""Anh còn tồi tệ hơn trước đây nữa, đồ khốn!"""
XWNB7xtF,Andy,"""I gave you my ice cream, yet I'm a jackass?""","""Anh đã cho em kem của anh rồi, vậy mà anh là đồ khốn á?"""
WL2pydqk,Leyley,"""Ah, wait! I see how it is!!""","""A, đợi đã! Em hiểu rồi!!"""
MyGsntmj,Leyley,"""You're still pining for \fi that bitch! \fr\c[2]""","""Anh vẫn còn đang nhớ nhung \fi con quỷ cái \fr\c[2] đó!"""
4RVQ2wR5,Andy,"""(Here we fucking go again.......)""","""(Bà mẹ nó lại bắt đầu nữa rồi.......)"""
hLNR0YmX,Leyley,"""She's dead, yet you're still all about her, aren't you!?""","""Nó chết rồi mà anh vẫn còn nghĩ về nó, có đúng không!?"""
cqkBc07W,Narrator,It is \fi never \fr good enough.,Mọi chuyện \fi chưa bao giờ \fr đủ tốt với nó cả.
7q4vwphR,Leyley,"""What a snake! I bet she died on purpose!!""","""Cái con ranh ma xảo quyệt đó! Em cá là nó cố tình chết đó!!"""
mhVvV212,Andy,"""(.....I need a knife.)""","""(.....Con dao đâu rồi ta.)"""
mt688Cyy,Leyley,"""Huh?? Where are you going???""","""Hở?? Anh đi đâu vậy???"""
3rX2cHrw,Leyley,"""Rude.""","""Bất lịch sự ghê á."""
ws7GCbFY,Leyley,""".........What are you doing with that knife?""",""".........Anh cầm dao để làm gì vậy hả?"""
mwnv7bw4,Narrator,Briefly you wonder if killing her would be worth it.,Trong một thoáng mi tự hỏi liệu giết nó luôn có đáng không.
lSc7r5Tn,Andy,"""I'm going to make a blood oath with you.""","""Anh và em sẽ lập một lời thề máu."""
DFLL0t6g,Andy,"""But in return, you'll have to ","""Nhưng đổi lại, em cũng phải"
DFLL0t6g,Andy,"promise me something too.""","hứa với anh một điều nữa."""
hYNhVVPg,Leyley,""".....Oooookay?""",""".....Oooookay?"""
8nMS6sTP,Andy,"""Keep my secret, and I'll keep you company.""","""Giữ bí mật cho anh, và anh sẽ ở cạnh em."""
SR9KMfBW,Leyley,"""And what if I don't?""","""Rồi nếu em không chịu thì sao?"""
N6N6bhxc,Andy,"""Guess.""","""Đoán xem."""
62s64Q26,Leyley,"""Haha! You're all bark. You wouldn't do anything.""","""Ha ha! Chó sủa là chó không cắn. Anh chả dám làm gì đâu."""
PGqg6XXd,Andy,"""If you'll ruin my life anyway, what reason","""Nếu như bằng cách nào đó em hủy hoại cuộc đời anh, thì vì "
PGqg6XXd,Andy,"is there for me to keep up appearances?""","lí do gì mà anh còn phải gồng mình vờ như mọi thứ vẫn ổn chứ?"""
SNm2Xm0P,Andy,"""More-over I'm doing this for you.""","""Hơn nữa, anh làm thế này là vì em."""
hJcL8r5C,Leyley,"""Then what happens if \fi you \fr\c[2] break the promise?""","""Thế nhỡ \fi anh \fr\c[2] mà thất hứa thì sẽ thế nào?"""
HD2K4jp7,Andy,"""I won't, if you won't.""","""Không đâu, nếu em cũng thực hiện lời hứa của mình."""
M2RyDRJW,Leyley,"""I'm not buying that.""","""Em không tin đâu."""
Vtl6Y96t,Andy,"""Leyley, you are a miserable, loathsome being that ","""Leyley, em là một sự tồn tại khổ sở, đáng thương, một thứ"
Vtl6Y96t,Andy,"has wormed its way into every aspect of my life.""","đã ngọ nguậy bám víu vào mọi khía cạnh cuộc đời của anh."""
7QrBT457,Andy,"""And for that, my heart will always have ","""Và vì lẽ đó, trái tim anh sẽ luôn luôn có"
7QrBT457,Andy,"a rotten, moldy sore spot just for you.""","một vị trí sưng tấy, mục nát, mốc meo dành riêng cho em."
vgzTLb3s,Andy,"""Make of that what you will.""","""Muốn hiểu thế nào thì cứ hiểu thế đó."""
fBVCRH6F,Leyley,"""I mean, I'll take it. But sheesh...""","""Thì, em đồng ý. Nhưng trùi ui…"""
8G8jglZP,Leyley,"""ACK-!? Gently, you asshole!!!""","""OÁI-!? Nhẹ thôi đồ đầu đất này!!!"""
zR6jmvwl,Andy,"""How does one cut someone gently?""","""Làm sao cắt tay mà nhẹ được hả?"""
w97rJM3h,Leyley,"""A better man would know!""","""Đàn ông chân chính thì sẽ biết đó!"""
NWzhSzq0,Andy,"""Whatever...""","""Sao cũng được…"""
gk2gWVqq,Andy,"""And thus, she forever keeps her mouth shut.""","""Và thế là, mãi mãi em ấy sẽ giữ kín miệng mình."""
byLwmv8m,Leyley,"""Only as long as you keep your eyes closed!""","""Miễn là anh cũng nhắm chặt mắt của mình lại."""
ZcyDHYSN,Andy,"""Hm?""","""Hửm?"""
Xpdmsc6H,Leyley,"""Let no hussie steal your gaze. It's just us now!""","""Không được để đứa nào thu hút ánh mắt anh. Giờ chỉ có hai đứa mình thôi!"""
5lM1P0b0,Andy,"""I said I'd be around, I never ","""Anh bảo là anh sẽ ở cạnh em, anh chưa bao giờ"
5lM1P0b0,Andy,"said there wouldn't be others.""","nói là sẽ không có cả những người khác."""
TchB44qm,Leyley,"""AH!? Wait! No!! I want a do-over!!""","""Á!? Khoan đã! Không!! Em muốn làm lại!!"""
Lv5rFF2z,Andy,"""Too late. A promise is a promise.""","""Quá muộn rồi. Lời hứa đã được thành lập."""
pJTM2mzq,Leyley,"""Andy!! That's not fair!""","""Andy!! Thế không công bằng!"""
63sb0t39,Andy,"""Aww, don't be like that. I'll make ","""Ỏỏ, đừng thế mà. Anh sẽ xem em"
63sb0t39,Andy,"you a priority, just not the only--""","quan trọng nhất, chỉ không phải duy nhất--"""
gkZ3r3tX,Leyley,"""It's not enough! Why can't you just--""","""Như thế vẫn chưa đủ! Tại sao anh không--"""
wNcpNC5P,Ashley,"""Kill our parents.""","""Giết ba mẹ mình thôi."""
c02zNqVF,Andy,""" ? ? ? ? ? ? ? ? """,""" ? ? ? ? ? ? ? ? """
TYVgsYb8,Narrator,"Hold on, that's not what she said back then.","Khoan đã, đây không phải là những gì con bé nói lúc đó."
PVYtxX92,Ashley,"""Do it for your cute little ","""Làm thế đi, vì cô em gái dễ thương "
PVYtxX92,Ashley,"sister. I know you want to.""","của anh. Em biết là anh muốn làm thế mà."""
ZVfSBB2m,Ashley,"""Kill them to solve all your problems.""","""Giết bọn họ để giải quyết hết mọi vấn đề của bọn mình."""
60WtNl08,Ashley,"""Kill them to feel something.""","""Giết bọn họ để cảm nhận chút gì đó."""
BJ9W2hTx,Ashley,"""Kill them for food!""","""Giết bọn họ vì thức ăn!"""
,,,
,,,
Section,Map052.json,,
ID,Source,English,Translation
JHxq6Gpc,Cultist,"""GREETINGS, NEIGHBOR!""","""XIN CHÀO HÀNG XÓM HA!"""
6BxltNNR,Cultist,"""Hath thou arrived to borrow sweet granules of sugar?""","""Ngươi đến hạt đường ngọt ngào là mong muốn mượn chăng?"""
grg48qkg,Cultist,"""Behold, as thou may witness, naught but ","""Xem đây, hệt như ngươi dường chứng kiến, chẳng chi ngoài"
grg48qkg,Cultist,"flesh doth I possess to present unto thee.""","thịt đỏ thẫm sẵn sàng vì ngài mà kính dâng đến đây."""
vg6rZSXv,Narrator,All ghosts are apparently required to speak like ,Có vẻ như tất cả hồn ma đều cần phải nói chuyện như thế 
vg6rZSXv,Narrator,"this. Yes, even the recently passed ones.","này. Đúng thế, kể cả mấy người vừa mới đi chầu trời luôn."
my2fVDcK,Narrator,You read too much poetry...,Mi đọc thơ ca hơi nhiều quá rồi…
ZP0x2bKF,Cultist,"""Be alert, young Mr. Graves!""","""Chú ý đi, hỡi thiếu gia nhà Graves hỡi!"""
GwWtF402,Cultist,"""'Tis time for you to CoMpARtmEntALizE!""","""Đến rồi đây thời điểm ngươi bị PhÂn xÁc này!"""
6fTtxh4t,Narrator,,
6fTtxh4t,Narrator,Got a Limb!,Nhận được một chi Tay Chân!
wMfhx8zL,Narrator,,
wMfhx8zL,Narrator,Got a Limb!,Nhận được một chi Tay Chân!
vHd3Hthy,Narrator,The pan is empty.,Cái chảo trống rỗng.
CF5V4CDM,Andrew,"""Oh, right... Ashley already cooked one.........""","""À phải rồi… Ashley đã nấu một cái chi rồi........."""
JP5WVrsx,Narrator,,
JP5WVrsx,Narrator,Got a Limb!,Nhận được một chi Tay Chân!
DZRD0XRQ,Narrator,This freezer isn't full of human meat.,Tủ lạnh không chất đầy thịt người.
w2P1dDXz,Narrator,There's a severe lack of human meat in the freezer.,Đáng nhẽ ra trong tủ lạnh phải có nhiều thịt người hơn thế này.
FLpm1StD,Narrator,,
FLpm1StD,Narrator,Placed a Limb in the freezer!,Bỏ một chi Tay Chân vào tủ lạnh!
cSgft30y,Narrator,,
cSgft30y,Narrator,Placed all Severed Limbs in the freezer!,Bỏ toàn bộ Tay Chân Bị Cắt Rời vào tủ đông!
dhLlNTfv,Narrator,This reminds you of something....,Điều này như nhắc nhở mi về chuyện gì đó….
VGzCkX3S,Cultist,"""What ails thee?""","""Ngươi sao chớ không ổn gì ôi?"""
RqKsnsrp,Cultist,"""Thee possesseth the absent limb!""","""Ngươi ấy nắm quyền sở hữu phần tay chân hãy còn vắng mặt!"""
lHttB9Ln,Cultist,"""Yet, it doth not belong to me.""","""Ấy mà thế, nó nào là của chính ta."""
dzDyMSfT,Cultist,"""Perchance, 'tis of little consequence to thee.""","""Mà chăng, sự ấy nào chẳng can dự ảnh hưởng ngươi chi đâu cả."""
jGLQJTkZ,Cultist,"""Thy first shall forever linger in thy memory.""","""Lần đầu trái cấm hãy còn đọng mãi trong miền kí ức của ngài kia."""
RJJTs6mx,Cultist,"""Oh, how joyous 'tis to be the initial spectacle ","""Ôi, vui sướng hỡi ôi tại đây được chứng kiến, tiền căn trái cấm "
RJJTs6mx,Cultist,"of thy mutilation and cannibalism, young Graves.""","phân xác lẫn ngập răng thịt người của ngươi, cậu Graves trẻ tuổi ạ."""
nzD15q71,Andrew,""". . .... .. . . . ... . . . .. . ...""",""". . .... .. . . . ... . . . .. . ..."""
kZXsTM9j,Andrew,"""........... .................. .............""","""........... .................. ............."""
CxrF2KDm,Leyley,"""Rise and shine, Nina!! Hahah!!""","""Dậy thôi nào, Nina!! Há há!!"""
gXnhZgYB,Leyley,"""Did you have a fun night??""","""Mày đã có một đêm vui vẻ chứ hả??"""
frsy8fcL,Leyley,"""I sure hope you learned your lesson...""","""Tao mong là mày đã học được bài học của mình…"""
WbR9HJlF,Narrator,There is no answer.,Không có ai trả lời.
8gSHKJGX,Leyley,"""Huh. Guess she's still sleeping.""","""Hừm. Chắc nó vẫn còn đang ngủ."""
Lkkz69kD,Cultist,"""Dost thou reckon that my mortal ","""Cớ chăng ngươi nghĩ rằng thân xác phàm tục ta đây"
Lkkz69kD,Cultist,"frame was consumed by the flames?""","đã bị ngọn lửa nuốt chửng hoàn toàn?"""
jR5pNtgF,Cultist,"""Forsooth, I do not.""","""Ắt thế, ta không hề."""
86D0XMCs,Cultist,"""Methinks the innards of a freezer doth not combust, ","""Dường rằng phần rời sâu trong tủ đông không cháy trụi,"
86D0XMCs,Cultist,"perchance it may cook, but to burn? I knoweth not.""","hẳn rằng sẽ chín thơm, nhưng hóa tro ấy? Ta nào rõ."""
x2dS82hc,Cultist,"""Verily, the most foolish deed thou hast ever committed ","""Thật vâng, thứ ngu dốt nhất từng làm ra bởi ngươi ấy chính là"
x2dS82hc,Cultist,"was to leave mine own remains in thine own dwelling.""","bỏ lại những phần sót lại của ta chính tại nơi tư gia ngươi kia."""
LfhWZRPK,Cultist,"""Praise the heavens that some soul sought to protect ","""Vang lên lời khen ngợi những linh hồn nơi nao, vì vẹn toàn "
LfhWZRPK,Cultist,"themselves and kindled a flame, which engulfed all.""","bản thân thắp lên ngọn lửa đỏ, để nhấn chìm tất cả vào tàn tro."""
,,,
,,,
Section,Map053.json,,
ID,Source,English,Translation
rX7NN1zg,Andrew,"""..........................Julia.""","""..........................Julia."""
JYdSyMdN,Andrew,"""You've been quiet all day. What's up?""","""Nguyên ngày hôm nay em cứ im lặng miết. Sao vậy?"""
ntkSxmLw,Julia,"""N-no, it's...... it's nothing........""","""K-không, chẳng...... chẳng có chuyện gì đâu........"""
pkpcmD2y,Julia,"""Or actually, I've been thinking ","""Mà thật ra thì, dạo gần đây em đang"
pkpcmD2y,Julia,"about something a lot lately.""","suy nghĩ về một việc khá nhiều."""
mnJ9Sq7z,Julia,"""But I don't know if I should bring it up........""","""Nhưng em không biết liệu có nên đề cập đến nó không........"""
zrPmyMkp,Andrew,"""With that much build-up, you kinda have to now...""","""Dồn nén nhiều đến mức đó rồi thì giờ chắc em phải nói đó…"""
wFZbRggJ,Julia,"""Ahaha....... W-well okay.... ","""A ha ha....... T-thế, được rồi.... "
wFZbRggJ,Julia,"But please don't get mad.""","Nhưng xin anh đừng tức giận nhé."""
